Name,Category,Public ID,Weight,Price,Fat,Protein,Carbs,KCal
Шоколад молочный с миндальным печеньем,Сладости,5f69bb0f-c85b-492f-bcaa-c41192e64c0f,85 g,170,32,7.5,55,538
Шоколад на меду Молочный с кофе,Сладости,0cde42e0-d0ed-4112-8bb0-8d06287c2ff4,45 g,172,45,10,34,581
"Шоколад на меду ""Молочный"" с цельным миндалем",Сладости,3d9ff8b8-0a34-4c49-98fd-25f63cb98e23,45 g,163,42.2,5.3,45.8,596
"Шоколад на меду ""Молочный"" с цельным фундуком",Сладости,c537c5aa-8309-4577-a462-a9e01d6e0f68,45 g,168,39,7,49,515
Шоколад молочный с гранолой и бананом,Сладости,2c3680e7-f169-448e-a0c9-c9085a7acb3b,65 g,146,30.7,6.2,61.5,553.1
"Шоколад молочный ""Пасха""",Сладости,9741635d-08ba-4f10-8f40-e0a9fed5fc85,60 g,227,29.8,6.1,57.2,521.4
"Шоколад молочный ""Для сладкой жизни""",Сладости,542c5cfa-b758-4381-a6de-5b9a497abce0,60 g,213,48,12,29,520
"Шоколад молочный ""Пасхальное яйцо""",Сладости,10309c65-9cb7-40da-9ee4-b94a96c79c98,30 g,198,30,6,57,522
"Колбаса шоколадная ""Цитрусовая"", веган",Сладости,cd936c87-4751-493c-93d1-e4ef5238dbd4,180 g,311,21.8,6.1,53.9,436.2
"Шоколад ""Овсяный"" на мальтите с черной смородиной",Сладости,1edbf458-6968-4391-b70b-784aee140ec8,65 g,178,35.4,3.7,51.5,539.4
Батончик ВкусВилл Маршмеллоу с соленой карамелью в молочном шоколаде,Сладости,2bc06d2e-14f8-4c7d-b36a-c9060397107d,30 g,74,17.6,6,64.6,440.8
Конфета вафельная с пралине,Сладости,5ac176ef-ca83-4fcb-9bf8-7fc658d827d3,30 g,82,34.6,6.2,48.6,531
"Батончик ""Карамельный""",Сладости,37db1bd4-18be-4ad2-b240-172ee5393054,45 g,180,26.3,8.7,41.1,437.1
"Батончик ""Миндальное пралине с арахисом"" (веган)",Сладости,9dde7ab1-812f-4bce-ae11-4518af880d08,45 g,166,32.8,18,13.4,420.8
"Батончик шоколадный с начинкой ""Клубника""",Сладости,71c5877f-ab53-4f77-ad66-4157d03b9189,40 g,83,35,8,53,559
"Батончик шоколадный с начинкой ""Мягкая карамель""",Сладости,dddd7107-1bb8-4c5b-8968-411c540510c3,40 g,81,25,5,57,473
Батончик Nattys&Go Crunchy арахис-карамель-изюм,Сладости,45491efd-bcad-4c9a-b94f-868b6fb28a40,45 g,134,29,13,9,400
"Батончик ""Изюм, грецкий орех, арахис"" с печеньем",Сладости,6f32c659-04e5-4798-8ebd-dbcb31697e51,65 g,88,18,11.8,50.8,412.4
"Батончик ""Лесной орех"" с нугой и карамелью",Сладости,59eac0a1-9388-4c95-bd97-a606fbfc2c5d,55 g,151,21.5,4.8,50.6,415.1
"Яйцо шоколадное с подарком, 20г",Сладости,26d1f284-5329-4dd6-8335-32faa962470e,20 g,126,31.8,7,57.4,543.8
"Яйцо шоколадное макси ""Зверята"" с сюрпризом",Сладости,94b1a5b4-7de7-461f-958a-03eeef4a8f72,90 g,402,35.6,7.6,51.5,556.8
"Набор с шоколадом молочным и подарком ""Динозаврики""",Сладости,7bb5ac02-16a1-49da-a27a-a6211a724dd1,25 g,137,31.8,7,57.4,543.8
"Яйцо шоколадное с подарком ""Путешествие в Африку""",Сладости,a2420f86-9012-4483-8bd1-58fe280cd9bb,70 g,362,,,,
Трубочки вафельные Домашние,Сладости,a42ae064-d26b-44f5-8b41-0e627a924356,150 g,180,23.4,9,62.6,497
Вафли Голландские Вкусвилл с молочной карамелью 150г,Сладости,4fb26fae-3a47-474e-bdaf-7ab250285421,150 g,117,14.9,4.5,60,392.1
Вафли с какао ВкусВилл,Сладости,262c6029-2451-4e44-aaea-796828ab0bd1,180 g,107,28,6.5,54,494
"Вафли ""Сливочные""",Сладости,53b5077c-0c7b-4787-8eb8-4019c3cbebaa,180 g,107,36.4,6.5,59.4,591.2
Вафли Ореховые Вкусвилл 150г,Сладости,1779f07d-1698-4315-923f-c2012d118234,150 g,107,33,5.8,59.2,557
Вафельные рулеты Пикколо с какао,Сладости,ca09174e-ac94-42bf-9cbc-2f145c456caf,150 g,104,5,8,81,401
"Вафли с какао, 90г",Сладости,72434a92-594c-4066-a3f8-64609e9ed93a,90 g,64,33.6,7.7,55.6,555.6
Вафли Nature’s own factory Гречишные с гречишным  белым кокосовым шоколадом,Сладости,e6a5cbe9-ad1e-4bfc-a24f-cec80e7c97c4,20 g,103,35.2,9.8,49.6,554
Вафельные трубочки с молочным шоколадом и арахисом,Сладости,29e1356b-06bb-44a5-a084-1e7be7e42f25,100 g,227,37.4,11.2,47.9,573
Вафли Кокосовые Вкусвилл 180г,Сладости,0e2b19ad-ac14-498b-81f3-816b5d21c98c,180 g,107,37.7,5.8,53.5,576.5
Вафли Артекиада,Сладости,4770afda-a0c9-4f59-9ad1-291338ef6edc,165 g,96,27,6,57,486
"Вафли ""Арахисовая паста в шоколадной глазури""",Сладости,e72ef14c-80f7-4b7e-8164-474fa55a5e20,160 g,237,39,16,35,555
"Вафли ""Сливочные"", 350г",Сладости,607c4332-7127-4ddd-871a-a6bee9690359,350 g,172,36.4,6.5,59.4,591.2
"Трубочка вафельная ""Макси"" с вареной сгущенкой",Сладости,14321948-31c6-462b-ab26-4afb43d4a82b,60 g,106,17,7.5,57,411
"Вафли с молоком ""Классические""",Сладости,c882c7ed-6947-470c-b943-ad674ce2d52a,165 g,97,29,9,55,517
Вафли с какао,Сладости,5b5679c2-38a7-47a0-a01f-e1133c4f3c17,350 g,175,30,6,61,538
"Вафли ""Сливочные"", 90г",Сладости,59f8cca0-5f32-4b39-94c3-0017150ebbec,90 g,64,36.4,6.5,59.4,591.2
"Вафли ""Клубничные""",Сладости,9d0ea678-055c-4615-aa92-66514cbf844f,165 g,176,36,8,54,572
Курабье Бакинское,Сладости,180c9e50-4565-42f2-9086-681db53f3272,150 g,137,23.1,5.1,64.6,486.7
Печенье Мутаки с грецким орехом,Сладости,3981c475-ca0a-4595-9c9c-b73827a7b497,150 g,261,33,9,37,481
Печенье сахарное Дарушка,Сладости,86f2c5d7-ebc1-40a5-a864-70c14f3bc081,200 g,68,20,7,70,488
"Печенье ""Миндально-ореховое""",Сладости,db84d7a9-a3be-4eba-b221-82efb4a781a7,150 g,80,13.9,12,60.8,416.3
Печенье сдобное Шоколадная легенда с вишней,Сладости,dd39d362-e4ad-4aef-82cb-bfdd2cc67e4a,135 g,174,17.6,4.1,61.8,422
Печенье-сэндвич ВкусВилл с суфле в молочном шоколаде,Сладости,36f01d08-e3d9-4352-9a67-56be76b8e04d,220 g,249,18.6,4.3,65.7,446.4
"Печенье-сэндвич ""Кот Федот"" со сливочной начинкой",Сладости,219bb42f-3194-47d6-8c69-51946ef967b5,235 g,199,25,7,61,497
Печенье с начинкой из повидла,Сладости,03c25751-9a96-4c08-9006-1fb605dd93f9,290 g,214,16.7,5.8,68,445.5
Печенье Датское с корицей,Сладости,c0faca15-d974-4492-9be8-544a58f64c4d,200 g,173,12.8,6.1,72.9,431.2
Печенье овсяное Цитрусовое,Сладости,c79556fd-fbfe-4a99-bb54-c559386290c3,200 g,253,13.6,8.7,63.6,411.6
Печенье Трещинки апельсиновые ,Сладости,1e1e845a-7b28-4260-ab60-f6a2358a4ecb,200 g,216,15,7.5,59,401
"Печенье ВкусВилл ""Улитки"" с яблоком и корицей",Сладости,3eae0d7c-356d-4560-ae9f-da5e4a1fda98,125 g,140,17.2,8.6,35.8,332.4
Печенье ВкусВилл овсяное с миндалем без глютена,Сладости,8c8bb18e-0431-4b72-93b7-f822faa0b709,85 g,188,20,8.9,50.3,416.8
Печенье затяжное,Сладости,1393becf-f61c-4be4-9ccb-9dcf8a2c551e,200 g,72,14,10.7,70.8,464.1
Печенье овсяное с черносливом,Сладости,a27fc5af-8f96-4166-bdce-531fbae6755c,200 g,253,20.3,11,52,434.7
"Печенье ""Туиль"" с морковью и апельсином",Сладости,01ff71a2-38aa-41f4-8f0f-812edfa37d7f,160 g,181,10.3,5.4,58.6,348.7
"Печенье сдобное ""Венское"" с яблоком и брусникой",Сладости,e74ae25d-dde9-4da1-bb78-0fd252fa43b9,260 g,193,28.5,5.1,59.6,515.3
"Печенье песочное ""Грецкий орех в вареной сгущенке""",Сладости,00ff850d-c8ea-462c-a81f-7e580b320b54,100 g,198,28.3,8,64.8,545.9
Печенье овсяное с арахисом,Сладости,81321e4d-292c-4524-b53e-87a87b5b6851,230 g,124,17.3,7.5,62.4,435.3
Печенье песочное Тающее удовольствие ,Сладости,024ea4f8-dd17-4292-b231-e1a3bb4700d8,200 g,223,37.6,4.3,56.4,581.2
Печенье сдобное Вкусвилл с молоком 32г,Сладости,4c092261-4f08-4eff-b8f8-3df0237f286d,32 g,20,16.5,7.4,69,454.1
Крекер ржаной,Сладости,ab6d231b-4b7b-47fc-9c55-78e9469f734b,220 g,80,19.2,8.7,67.4,477.2
"Печенье сдобное с кленовым сиропом, без глютена",Сладости,bf60611e-19cd-478b-8144-0fa4cc67aebb,120 g,178,20.8,2.6,70.6,480
Печенье песочное с какао и корицей,Сладости,b1e82997-8868-4fce-a4a7-ed2389318824,150 g,197,31.9,7.1,49,511.5
"Печенье сдобное с начинкой ""Смородина-малина""",Сладости,f2e7f6bd-3f09-45ef-9eb6-8e581f20fea9,150 g,168,18.1,4.7,59.1,418.1
"Печенье ""Цветные кнопочки""",Сладости,e9983d31-f8db-4f82-9215-1b724347b399,130 g,167,17.6,6.5,53.6,398.8
Печенье сахарное с изюмом,Сладости,27cf8c6f-b460-4238-a992-679f6d631389,240 g,97,23.6,6,65.4,498
Мини плюшки с корицей и сахаром,Сладости,a0f605e4-66f7-4c06-88df-574a89aa6fb2,180 g,207,21.2,6.3,65.7,478.8
Печенье Туиль с кунжутом,Сладости,dc0890ce-d1d0-4c23-af68-6c1d8352775c,160 g,189,31,12,54,543
Печенье овсяное Вкусвилл Суперзлак 230г,Сладости,aa4c624f-d640-4eff-9a4d-2227e178c739,230 g,124,18.1,7.5,61,438.3
Печенье овсяное с вишней и шоколадом,Сладости,ee46af57-b23e-4325-ad40-8fa5282ebc8f,170 g,257,18.2,7.6,64.3,451.4
Печенье шоколадно-ореховое Буоно,Сладости,8708920f-6de1-4bd1-8360-ca51aaea77cb,180 g,271,28.7,8.4,60,531.9
Печенье имбирное,Сладости,c3714736-6acc-4bd9-9adb-48819c96e96d,150 g,155,11.5,7.3,68.9,408.3
"Печенье затяжное ""Африканские друзья"" с морковью",Сладости,efd8947f-ac40-456f-85b0-60ade160dc17,200 g,78,11.1,8.1,70.5,414.3
"Печенье сахарное ""Вафельки на сгущенке""",Сладости,03325af3-b802-4c7f-9270-7a71210f804f,275 g,161,18.1,7.5,65.5,454.9
Печенье Умный Пекарь бисквитное с ванильным суфле в гречишном шоколаде,Сладости,dffa341b-165c-46b2-8580-4339c0f3d65b,50 g,208,18.6,2.2,38.5,346.89
Печенье Полезный завтрак мед-овсяные хлопья,Сладости,46f62531-06fe-4adb-84c0-b408b5339940,155 g,98,16,6,67,436
Орешки с вареной сгущёнкой 3 шт,Сладости,8d312f7a-5832-4f6c-af4b-18d0e4861bba,65 g,84,12,6,54,349.6
Печенье сахарное на сливочном масле,Сладости,4127d548-6539-49cd-a115-a07a91b5ad3f,160 g,98,15.3,6.1,72,450.1
"Печенье сдобное ""Конвертики"" с апельсином и лимоном",Сладости,3c2ae970-bca0-4627-ae04-13aa9744efb1,170 g,263,9.3,4.1,58,332.1
Печенье Медовое,Сладости,330f893c-5958-41c7-8b4d-a79b7ea1099d,180 g,138,16.2,7.2,71.6,461
Печенье затяжное Имбирное ,Сладости,3c22d3d8-3638-4627-8554-7b1f77cc670c,190 g,118,11.8,9.4,73.6,438.2
Печенье затяжное Алинка ,Сладости,55fea176-e834-4cbc-a6fd-50ad510ed7e6,200 g,107,12,8.5,68,414
"Печенье ""Шоколадное с лепестками арахиса""",Сладости,0540e863-2220-48f3-b05c-acf6f4e976e2,150 g,185,35.5,10.7,48.7,557.1
"Печенье с пармезаном, 150 г",Сладости,c2aba595-d337-44de-b9bd-76c59e8c2e56,150 g,235,33.7,13.5,43.5,531.3
Кукис с карамелью и арахисовой пастой,Сладости,e0a0a443-efb0-49e1-a7cd-8e99fd4e58be,65 g,84,9.5,8.4,58.2,351.9
"Печенье песочное ""Палочки с изюмом""",Сладости,c9915181-1f24-4338-a001-8661369f0dec,180 g,172,21.7,5.6,56.6,444.1
Печенье сахарное в молочном шоколаде,Сладости,e0f5b502-3470-4544-b9b5-85d4cb9e19ee,210 g,167,20.9,6.8,66.6,481.7
Кукис шоколадный,Сладости,bdf5534e-7775-42df-a5d8-fd9af4e1ef2b,70 g,129,24.5,5,60,480.5
Печенье затяжное на стевии,Сладости,01ad8d62-ee51-48d7-bdaa-9a539947a4f3,200 g,71,8.7,8.6,73,404.7
"Печенье овсяное ""Шоколадное"", безглютеновое",Сладости,ca87f997-cf3b-4dd1-b4fa-32699cd09b7f,150 g,238,19.2,6.4,64,508
Печенье затяжное Кунжутное,Сладости,963f43da-7810-46e4-9bbb-9fbcf71c0312,140 g,97,19.4,8.5,65.2,469.4
Печенье сдобное Австрийское,Сладости,4f7bd1b2-64d9-43a1-acce-dafc41166343,250 g,167,28.3,7.6,58.1,517.5
Печенье сдобное Американер с шоколадом крошкой,Сладости,729bf600-af5b-45d0-9a8c-a17ca0b69517,180 g,213,19.1,5.9,68,467.5
Печенье безглютеновое овсяное изюм,Сладости,ea9b5817-d0f3-4eb5-a244-9e132f748f73,150 g,185,14.1,8.7,61,405.7
Печенье сахарное со смородиной,Сладости,7a1547c6-b3b1-435e-8ae9-7542700b7166,200 g,96,25.4,6.8,64.8,515
Печенье-сэндвич с черничным суфле в молочном шоколаде,Сладости,390164d7-cd70-463f-94cf-b66cfd13a9fd,160 g,206,20,5,65.2,460.8
Печенье Миндальное с орехами,Сладости,77f587ad-1491-44f4-88e9-4936c3ee975e,75 g,115,36.6,9,48.4,559
Печенье затяжное Янтарное ,Сладости,db8b31eb-b800-48e5-b73e-e02f89209dc0,280 g,144,8,8,72,397.2
Печенье сдобное Американер с кусочками шоколада,Сладости,c539b0d2-8add-4e08-9785-6f70bcb0eeff,270 g,223,18.7,6.6,71,478.7
Палочки слоеные постные с сахаром,Сладости,c72cd452-2947-40b2-96a1-8223c279f731,130 g,144,30,7.5,54.2,516.8
"Печенье сдобное ""Болоховские традиции""",Сладости,d3471149-7189-445b-ad02-b414bf3f7bd0,250 g,188,30.6,8.1,56.2,532.6
Печенье Вкусвилл финик,Сладости,1bada393-91ee-4fdc-9da8-8fa3dff758a7,350 g,294,22.7,6.3,58.2,462.3
Печенье сахарное с инжиром и фисташками,Сладости,aa659d79-ff27-4a83-b3a5-9565ac921e7c,210 g,315,17.5,8,59,423.5
Сахарные полоски ВкусВилл с клюквой,Сладости,02a9a6e1-d6b9-4b9d-bc3a-8390da09d950,150 g,173,19,6.5,67,465
Печенье безглютеновое NutVill Картошка с лесным орехом (без сахара),Сладости,79cd7eb8-c93a-4aff-8fe5-6b9f2e2430a2,96 g,165,4.8,43.9,62.5,376
Пряники заварные Медовые,Сладости,79c9509c-b36e-4044-89ad-c9a798dd0eb4,300 g,110,7,5,74,379
"Пряники заварные ""Шоколадные""",Сладости,b8a5eb6e-19a3-4698-b33e-2834dc4a78a0,300 g,110,9.8,8.8,71.9,353.5
Пряники заварные глазированные «Классические»,Сладости,a3c7a3cf-e3c2-4ed6-9d08-a92b10ef5a0c,250 g,83,9,5.7,71,387.8
Пряники заварные Смаковая булочка ,Сладости,ba3b223b-2a94-49f5-a2f2-d7bc7033e114,300 g,109,7,5,73,375
"Пряники ""Лимонные""",Сладости,7407216f-2809-4ff5-a092-b14bd1148fa4,300 g,102,5.5,7.9,70.8,364.3
"Пряники шоколадные ""Вишнёвые"" на изомальте",Сладости,3240aa2e-4730-4906-866e-0331ab5b29ca,340 g,202,9.1,5.3,70.5,385.1
Пряники шоколадные,Сладости,c23461af-5f01-4b56-8b4b-6ff80b89c180,600 g,203,9.8,8.8,71.9,411
"Пряник Микс лето, 1 шт.",Сладости,8bac5e03-e68f-427a-9ca7-2d6295a9e618,70 g,200,13.3,5.8,71.8,430.1
"Пряник на палочке ""Пасхальный"", в ассортименте, 1шт.",Сладости,fac8221c-af8b-48ea-9278-4e7d64e3adf2,45 g,165,13.3,5.8,71.8,430.1
"Пряник имбирный ""Ассорти"" на палочке, 1 шт.",Сладости,2b81d066-99cf-4627-8c96-ef477b19d27b,40 g,167,10.8,6.2,80.7,444.8
"Пряники ""Шоколадные"" с кусочками апельсина",Сладости,66b05d0e-2413-41c6-96f0-df4fb5dfa431,300 g,110,8.6,8.8,69,388.6
Зефир кокосовый в молочном шоколаде,Сладости,20b9212a-e2b1-4754-a86b-4d347c84436d,165 g,294,14,2,65,394
Зефир бананово-клубничный в молочном шоколаде,Сладости,567b50f2-0f29-4624-99ca-d7f6d8b1ff59,165 g,292,18,2.8,69,449.2
"Зефир в шоколаде ассорти: ""Кокос, черника, ваниль""",Сладости,fcfa8102-bebe-402a-8db1-8923fcf82e4b,165 g,285,16,3,77,464
Зефир клубничный в белом шоколаде,Сладости,d68137ee-37bf-429a-be53-2d9342c7f057,165 g,297,17,2.6,67,431.4
Маршмеллоу с малиной в молочном шоколаде,Сладости,b845cd25-3c7b-4389-9f58-83e1e717294e,30 g,76,11.9,4.3,74,420.3
"Зефир в шоколадной глазури, веган",Сладости,7a3d98ba-c015-4e0c-89eb-ccf392bea93e,40 g,150,2.2,2.2,49,224.6
"Зефир воздушный ""Хот-дог""",Сладости,d2ac85e3-8da6-44d6-a53e-8b9c8d3e2ab1,18 g,37,0,5,80,340
"Зефир воздушный ""Мороженое""",Сладости,c100528b-7eea-4872-bf29-224d01bb1c5e,11 g,26,0.3,3.6,79.6,335
"Зефир ""Классический"" на мальтите",Сладости,dd652449-7446-4c66-b49b-f9c59a63b85d,130 g,181,0,0,0,324
"Зефир из печеных яблок ""Малина и маракуйя""",Сладости,770d08c9-5d88-468c-a5e5-f999bcf743ac,240 g,192,0.2,1.2,74,302.6
Зефир черничный в белом шоколаде,Сладости,5a1e7fce-7cff-4fae-a5c6-b6ed16bcb81a,165 g,296,19,3,69,459
Безе кокосовое,Сладости,079ec057-f7f1-4a66-88d6-2b9566cb85f8,80 g,166,21.9,6.8,69.2,501.1
"Зефир ""Лайм-лимон"" в белом шоколаде ВкусВилл",Сладости,8342ded8-eae6-4282-9fcd-04e4842dee2e,165 g,307,16,3,65,416
"Зефир ванильный, ВЕС",Сладости,0bf9c7e2-789b-44e7-b80b-a437ff7e5763,250 g,163,0,0.8,80,323.2
"Мармелад жевательный ""Лесные друзья"", 100 г",Сладости,7b4d578d-0d0a-4bb4-a222-1cbba43dec51,100 g,97,0.1,5,75,320.9
Мармелад Банан-Клубника в молочном шоколаде,Сладости,5e2a3450-8c54-4f0f-b170-0b1efba4c33e,150 g,249,0.5,0.4,73.3,299.3
Мармелад Апельсин в горьком шоколаде с мятой,Сладости,ea5849e9-7f39-4c9a-a8e5-986696d60740,150 g,268,6.6,1.3,90.4,426.2
Мармелад Смородиновый,Сладости,91139940-32f1-40a3-8f4e-8da006650f0b,180 g,152,0.1,1,74.5,302.9
"Мармелад жевательный ""Ассорти"" с соком",Сладости,819a72b6-b778-4458-af30-36b28f6f040e,50 g,65,0,6.3,72.3,314.4
"Мармелад жевательный ""Веселые змейки"" с соком",Сладости,ace61757-e162-4dda-8e9d-9868c2434dc6,100 g,85,1,6.6,70.9,319
"Мармеладные дольки ВкусВилл ""Клюква""",Сладости,4670ecb8-08d7-49fc-aa33-793ca3f579b9,300 g,110,0,0,0,336.8
"Мармелад жевательный ""Весёлый транспорт"", 100 г",Сладости,3642ab1f-b2e8-4ea6-a419-ce6a626a2d5f,100 g,97,0.1,5,75,320.9
"Мармелад желейный ""Ассорти"", 250 г",Сладости,030a4d01-6c1f-404d-8745-ca572598bf4a,250 g,186,0,0.2,78,312.8
"Мармелад желейный ""Ассорти"" на палочке, в ассортименте",Сладости,3c19caef-aea1-406d-ab7c-5c60b87f10fd,25 g,76,0,0.3,81.8,328.4
Мармелад неглазированный со вкусом апельсина вес,Сладости,2f75ab24-0926-48ab-a4a8-21da6ebdb81b,220 g,155,0,0.2,78,312.8
Мармелад неглазированный со вкусом грейпфрута вес,Сладости,e9be5fb9-c040-441c-a8b6-3e79a4a200ed,210 g,148,0,0.2,78,312.8
Мармелад неглазированный со вкусом персика вес,Сладости,c39809ae-43f9-439f-b38b-6181fd8456e8,230 g,162,0,0.2,78,312.8
Пастила Маленькие радости с черешней и мёдом,Сладости,5de46b68-9b79-41ef-9e30-c0137399052d,95 g,107,0.3,0.5,74.6,290
Пастила с клюквой,Сладости,99161312-6040-4ce4-a7e9-f81a9ffaf03b,200 g,157,0,0.7,81.8,330
"Пастила Коломенская ""Собрание вкусов""",Сладости,e44dfb09-738e-41a8-8349-4efe9277c44f,100 g,272,1,2,79,333
Пастилки детские Клубника-Банан с маршмеллоу,Сладости,cda4e461-b6ae-4b47-b4e7-b7a5868e5741,55 g,92,0.8,1.5,85.3,454.4
Малина протертая с сахаром,Сладости,2d126b55-190a-4d88-b1c5-2129441dd47d,200 g,155,0.3,0.4,50,204.3
Лимоны дробленые с имбирем и медом,Сладости,d17f8fca-2292-429c-adb6-431c219662c9,200 g,175,0,0,33.6,134.4
Варенье малиновое Вкусвилл ст/б 310 г,Сладости,c8dfa6ec-306d-4932-aab9-1af7280b89f3,310 g,248,0,0,0,272
Варенье клубничное ВкусВилл,Сладости,fcf1df10-fdb4-4c31-84f4-a5084c041697,310 g,191,0,0,68,272
Варенье из садовой земляники,Сладости,6cfcff04-5f79-4aa3-885e-15550bca9286,300 g,263,0,0,68,272
Варенье вишневое,Сладости,0d532054-f31d-463a-a3e0-e16d276b4357,310 g,220,0,0,68,272
Малина протертая с сахаром без семян,Сладости,a2b3acf8-0b32-4bd5-b26b-e6438fc53e90,200 g,172,0.3,0.6,56,229.1
Варенье из черной смородины,Сладости,b6103bed-ee8c-46ca-9dfe-3914c6059316,310 g,188,0,0,68,272
Джем клубничный,Сладости,bfb7eded-961b-4018-b69e-faa548cb925f,250 g,150,0,0,68,272
Джем десертный абрикосовый,Сладости,da52b091-698b-4594-af27-e7233f203cb4,195 g,155,0.3,1.1,22.1,95.5
Клюква протертая с сахаром,Сладости,b73b75f3-3326-4000-9c80-a8188ce2a602,200 g,162,0,0.1,52.6,180
Варенье брусника - апельсин,Сладости,b8d45fb0-32f1-4736-a3b9-7a4d1cf74b07,310 g,165,0,0,55,220
Варенье абрикосовое с ядрами абрикоса,Сладости,a4b8b072-ee9e-421c-813a-dad04c05d687,360 g,232,4.4,1.8,59.5,285
Джем малиновый,Сладости,e27fd4f1-3c6b-4a90-aaf6-4f7b8222e29e,250 g,198,0.8,0,60.6,250
Жимолость протертая с сахаром,Сладости,772d74e9-b09b-4aab-a616-90a9b076fb60,200 g,185,0,0,0,216.8
Джем из красной и чёрной смородины,Сладости,7572636d-fa38-45dd-bd16-0864bd5af94f,300 g,165,0.1,0.3,55,222.1
Варенье из мандарина,Сладости,c6fa4e23-1056-4444-8f7d-bc3192687f5b,330 g,240,0.1,0.4,65,260
Варенье из слив с лимоном и имбирем,Сладости,82474cba-3180-482d-9b05-38f240adcbce,360 g,198,0,0,65,260
Варенье черничное,Сладости,5c7694c5-eb81-493b-bba1-a560435254c3,310 g,180,0,0,59,236
"Варенье ""По-домашнему"" из облепихи с лимоном и имбирем, 360 г",Сладости,11a06b74-df5a-4169-a49a-f22e007416c7,360 g,183,1.7,0.4,65.4,278.5
Фейхоа дробленая с сахаром,Сладости,81096c1d-6f1b-461f-8717-68f5c8117621,280 g,201,0,0,40,160
Джем облепиховый,Сладости,e95a08c5-5240-461a-a539-0a2ab95d8302,310 g,140,0.5,0.2,59.9,244.9
"Мёд цветочный натуральный, «Столбушинский продукт»",Сладости,c2c8e5fc-b34e-4f6d-b686-019d20eeae4a,340 g,330,0,0,80,320
"Мед ""Цветочный"" акациевый",Сладости,01069113-938e-4251-aaaa-ad815abbb3e2,300 g,363,0,0.8,80.3,324.4
"Мед ""Башкирский""",Сладости,c5955571-8a6e-49be-8b8f-edb070422aa4,250 g,222,0,0,0,0
"Мед натуральный, луговые медоносы",Сладости,f7567762-a2fc-478d-b8ad-252a1f57b019,500 g,365,0,0.8,80.3,324.4
"Мед ""Гречишный""",Сладости,de5af3b8-23d5-4fdc-97e0-87c88cf617b2,500 g,380,0,0.8,80.3,324.4
"Мед ""Лавандовый""",Сладости,cae71243-5410-496c-8b7e-4faca6079f47,120 g,165,0,0,0,324.4
Мед Одуванчиковый,Сладости,e30cbd3b-d906-45eb-8090-02cf512c3f5d,120 g,172,0,0,0,324.4
Мед ВкусВилл Липовый,Сладости,c9dc3f05-9083-4b6f-a356-6bcff5ff9783,500 g,512,0,0.6,82,330.4
Мёд Алтайский Лесной ВкусВилл,Сладости,787bac18-7525-42a8-b469-e23d0355e712,250 g,212,0,0,0,324.4
"Мёд цветочный ""Луговое разнотравье"", 240 г",Сладости,2bb5b1fe-2608-4a41-8ee1-7f6cb18f53a0,240 g,180,0,0.8,80.3,324.4
"Мед ""Донниковый""",Сладости,8bb81af8-d4fa-490e-9737-b575a5650965,280 g,325,0.3,0.3,86.5,349.9
Фарш из говядины по стандарту ВкусВилл,Мясо и птица,c3add0d8-9d82-4134-b7cc-6b036c5bc4d7,360 g,313,25,12,0,273
Фарш из говядины и курицы,Мясо и птица,3f7e41a6-b7b3-45c6-8474-5ec1448dde98,360 g,304,10,16,0,154
Фарш говяжий Халяль,Мясо и птица,13f091fd-d929-4168-8192-a38481dd676e,400 g,342,26,15,0,294
"Печень цыплят-бройлеров, охлажденная",Мясо и птица,e66fb867-bc3f-42a7-9c2e-88c72b2b5f76,500 g,228,5.7,20.4,0,132.9
"Печень индейки, охлажденная",Мясо и птица,5f7fe2dd-5f5b-44ba-95a5-8e21f9f01300,500 g,340,10,18,0,162
Сердце цыплят-бройлеров,Мясо и птица,e403dbcf-6992-4ac8-b4e8-0110184d5c9d,500 g,330,10,15,0,150
Стейк Рибай из говядины с пряным маслом,Мясо и птица,11441434-e0c4-44e7-bc82-a0f4728c827d,250 g,698,17,16,1.2,221.8
"Стейк Стриплойн из говядины, 180 г",Мясо и птица,d7c666b1-065e-4ff0-8719-d840ca34de69,180 g,440,2.9,22,0.5,116.1
Тушка перепела,Мясо и птица,927b37b8-ce37-4843-a7da-003519b2682b,340 g,355,17,17,0,221
Окорочок цыпленка,Мясо и птица,42f9b1a7-96bc-4399-9ac8-aed84003ada9,810 g,288,9.2,18.4,0,161
Грудка цыплят-бройлеров,Мясо и птица,d6960d8e-df15-4d52-b73a-7cdc6f21565f,790 g,314,2.8,21.6,0,111.6
"Тушка цыпленка-бройлера на зерновом откорме, охлажденная",Мясо и птица,91628203-03b0-4e2b-a76f-cf0651ce29d0,1.92 kg,945,14,16,0,190
"Крыло куриное, 2 фаланги",Мясо и птица,264eb2f4-d40f-472e-ac51-61c31437cce6,860 g,335,12,12,0,156
Крыло куриное плечевая часть,Мясо и птица,ea33ba27-5731-46f4-9778-6cad6805bca9,750 g,326,12,19,0,186
Крылья куриные две части раздельно,Мясо и птица,0b0f8b8b-0473-4e15-9674-09a272aa79a8,750 g,317,12,15,0,168
Полутушка цыпленка-бройлера на зерновом откорме,Мясо и птица,016429ee-b808-4503-9941-b04c1ca1fbd9,860 g,427,17.9,18.3,0,234.3
Голень цыпленка Халяль,Мясо и птица,f7d65e40-7dfd-40a8-b323-de5496047b34,840 g,357,16,10,0,184
