Name,Category,Public ID,Weight,Price,Fat,Protein,Carbs,KCal
Кофе в зёрнах Solo Venetica Arabica 100% натуральный жареный,Кофе и чай,9af3c9ed-4546-4ef4-9273-a661e13658e4,250 g,559,13.4,14,1.5,299
"Кофе зерновой POETTI Leggenda Original натуральный жареный, 250г",Кофе и чай,a7425ea0-2b53-41ad-919a-eab4576d6cc3,250 g,740,0,0,0,218
"Кофе Poetti Daily Classic Intenso натуральный жареный в зёрнах, 450г",Кофе и чай,ab11cc6b-fd8d-4ec8-abed-d88844c6494d,450 g,1000,2.9,14,14.5,218
"Кофе в капсулах Jacobs Cappuccino Classico Tassimo, 8 шт.",Кофе и чай,7ebca133-26da-46d5-beb4-80659418ceab,260 g,620,12.9,6.8,7.7,147
Кофе молотый Gimoka Gusto Ricco,Кофе и чай,1147c49b-8337-4fe2-bfde-8eb83b9ca215,250 g,400,0,0,0,1
"Кофе в капсулах Solo Venetica Корпосо натуральный жареный молотый, 10х5.5г",Кофе и чай,ceb7a660-7baa-4966-851d-a7b7bc344356,55 g,380,0,0,0,0
Кофе растворимый Porto rosso original,Кофе и чай,5833bc44-c4b2-4086-9df8-3c0c23c9278a,90 g,410,0,0.3,0.2,2
Кофе в зернах Poetti Leggenda Oro,Кофе и чай,7f1a70bd-5ace-41ed-96a3-59360cef6315,1 kg,2499,2.8,13.9,14.4,218
Кофе в капсулах Carte Noire Profond Lungo Nespresso 10шт,Кофе и чай,b285a6c4-b5e0-44a6-84f7-5cbb16f20ca6,52 g,620,14.4,13.9,2.8,218
Кофе в зёрнах Carte Noire Original,Кофе и чай,b5474bed-13d8-4ce9-9392-d88f5e32f4c7,230 g,700,2.8,13.9,14.4,218
Кофе зерновой LEBO Extra Арабика,Кофе и чай,d3e54073-1e4b-4417-b5fc-1d863bcf3bef,1 kg,1549,14.4,13.9,29.5,331
Кофе молотый Poetti Soul of Havana натуральный жареный,Кофе и чай,430a3225-3fd5-4d4a-b459-b2f356096d86,200 g,740,2.8,13.9,14.4,218
"Кофе Epsilonpresso Caramel жареный молотый в капсулах, 10х5г",Кофе и чай,79b95ec1-5d53-46b5-aef8-3c45fc851fa3,50 g,740,7.2,7,2.1,143.5
Кофе молотый Монтана Кофе со вкусом Тоффи,Кофе и чай,8a4be9e0-c9e7-4b86-b730-5e480c5caed9,100 g,250,0,0,0,2
Кофе зерновой JARDIN Ориджинал оро жареный,Кофе и чай,1e4b06e8-e4dd-40c7-a242-450b9cf89bae,250 g,530,14.4,13.9,29.5,331
Кофе в зернах Egoiste Grand Cru 250г,Кофе и чай,95796871-2b7e-46f6-be8f-34e6c5b3d357,250 g,700,0,0,0,0
Кофе в зернах Illy Brazil 100% Арабика,Кофе и чай,23a720b1-a44a-4a0b-b3a5-229d87a940f6,250 g,1649,14.4,13.9,29.5,331
Кофе Ambassador Gold Label в зернах ,Кофе и чай,3a72b7cb-f4b6-4f12-b477-6204c123bf40,200 g,450,14.4,13.9,29.5,331
"Кофе зерновой JARDIN Ориджинал оро жареный, 1кг",Кофе и чай,5eafe64c-df56-497b-8145-462251a63ffb,1 kg,2099,14.4,13.9,29.5,331
Кофе молотый Egoiste Captain,Кофе и чай,36526efc-f176-466b-bf76-ac6dd2b50d50,250 g,780,1,4.3,6.4,52
Кофе в зёрнах Lebo Классик,Кофе и чай,b79c9a13-4ebc-4465-bde6-1a1198a9c05e,1 kg,1199,14.4,13.9,29.5,331
Кофе молотый Lebo Aroma Toffee,Кофе и чай,f18b5ad7-5c17-47b9-b8c2-a2ec28c62d63,150 g,370,6.5,13.5,4.1,99
Кофе CARTSELLI National Geоgraphy натуральный жареный в зернах 1000г,Кофе и чай,4ab1f62b-a665-4ad9-ade8-a64c85e67dcd,1 kg,1049,14.4,13.9,2.8,218
Кофе в зернах Julius Meinl Espresso Classico,Кофе и чай,7d4ed6fd-e442-4c43-88bb-5c3441c47bf3,1 kg,2099,0,0,0,0
Кофе в зернах Poetti Leggenda Ruby,Кофе и чай,9b427d2d-0e11-4e66-8932-6f1ffd9a97c8,1 kg,2799,2.8,13.9,14.4,218
Кофе в зернах Illy темная обжарка 250г,Кофе и чай,0c82ab3e-ac39-468c-9a46-4d872999d3fd,250 g,1649,14.4,13.9,0.2,331
Кофейный напиток MacCoffee Cafe Pho 3 в 1 растворимый 24 г x 10 шт,Кофе и чай,07c4d3c4-6336-489a-86ee-3b4b93381238,240 g,350,14.5,4.2,76.4,453
Кофе молотый Монтана Кофе Бразилия средняя обжарка,Кофе и чай,0233f67c-a3ef-4de6-90a0-5dbad0e5e413,100 g,250,0.2,15.1,6.1,107
Кофе в зернах Carte Noire Original,Кофе и чай,038f5e12-e5b0-45ba-8d4f-1b7c0d6da820,800 g,1449,14.4,13.9,2.8,218
Кофе в зернах Jardin Espresso Di Milano,Кофе и чай,dc1ef840-cff3-4086-b002-eb8897c9f50e,250 g,390,14.4,13.9,29.5,331
"Кофе молотый Lebo coffee aroma choco brownie 150г пакет, Россия",Кофе и чай,60b7a1c0-e9b2-439c-a368-da601223abb9,150 g,410,2.5,15.5,2,92.5
"Кофе Solo Venetica Cremoso натуральный жареный в зёрнах, 1кг",Кофе и чай,e554aeb1-b1d8-414c-b8d4-e4c82a00a17f,1 kg,1999,0,0,0,0
Кофе в зернах Lebo Espresso Crema,Кофе и чай,bf737095-7072-46d2-8bda-c3441f70556f,1 kg,1849,14.4,13.9,15.6,223
Кофе в зернах ПРОСТО 250г,Кофе и чай,eb4e843e-b996-48ad-b6ca-0699da531ebc,250 g,290,0,0,0,0
Кофе молотый Lebo Aroma Irish Cream,Кофе и чай,5568a2e7-0ccb-4f6e-803f-3a2ebc63cc48,150 g,410,6.5,13.5,4.1,98.6
Кофе в зернах Jardin Colombia Supremo,Кофе и чай,a6052d08-f3ac-4707-afd3-4d1d69edb1fd,250 g,2099,14.4,13.9,15,15
Кофе Egoiste Velvet в зернах,Кофе и чай,20341a46-063c-4161-b407-87070832b761,200 g,700,0,0,0,0
"Кофе растворимый Пр!ст, 70г",Кофе и чай,c93fca33-8146-4176-af34-7081f67bf9d9,70 g,220,0,0,0,0
Кофе в зернах Poetti Soul of Havana натуральный жареный 800 г,Кофе и чай,b6b82b1f-7626-4a49-9f74-ea0d9cba3e03,800 g,1999,2.8,13.9,14.4,218
Кофе в капсулах Lebo Irish Cream 10шт,Кофе и чай,a39a0432-9dcd-452d-ba4d-5137909ec857,55 g,330,6,13.5,4,98.6
Кофе MacCoffee Pure Espresso Forte жареный натуральный в зернах 1кг,Кофе и чай,086a08a8-fff9-46b1-8706-7cc12dfbfd63,1 kg,1699,0,0.3,0,2.4
"Кофе Italco Квалита россо жареный в зёрнах, 1кг",Кофе и чай,6317a128-bf73-41f9-abd4-3e4fb8a8c071,1 kg,1399,14.4,13.9,4.1,200.6
Кофе MacCoffee Pure Arabica Crema молотый 250г,Кофе и чай,a044c865-1ec8-48f3-92d3-b97f54f03a4e,250 g,400,14.4,13.9,4.1,200.6
"Кофе в зёрнах Solo Venetica Квалита Оро натуральный жареный, кг",Кофе и чай,6d63e194-5327-473a-9763-da8920d1ef59,1 kg,1999,0,0,0,0
"Кофе Gold Mokka натуральный жареный в зёрнах, 1кг",Кофе и чай,6a2cb86c-8977-4411-821c-852d59937d19,1 kg,1399,0,0,0,0
"Кофе в зернах Kimbo Aroma Intenso средней обжарки 1кг п/у, Италия",Кофе и чай,7755f87b-7bf4-465e-9786-3b0a4dd2b88d,1 kg,1699,14.4,13.9,29.5,331
Кофе в зернах Lebo Espresso Milky,Кофе и чай,5f6d6ca9-d83b-442c-83c0-aed7cb1cd41f,1 kg,2099,1.8,19,1.5,99
Кофе в зернах Poetti Leggenda Espresso,Кофе и чай,3bcffb7e-6f4a-4918-8a15-f8246ee87084,1 kg,2499,2.8,13.9,14.4,218
Кофе зерновой Poetti Daily Mokka,Кофе и чай,ed396682-9840-4c0d-bfd9-bebfc3eea6a1,1 kg,1699,2.8,13.9,14.4,218
Кофе в зернах MacCoffee Pure Arabica Crema,Кофе и чай,f849dd10-b029-4e36-b4cf-c40a1a2fae70,1 kg,1399,0,0,0,0
Кофе молотый Kimbo Aroma Intenso,Кофе и чай,b0340d66-6e65-426a-b141-a7420e140db9,250 g,450,7,15.3,4,296
"Кофе Epsilonpresso Lungo жареный молотый в капсулах, 10х5г",Кофе и чай,26963634-2199-44ea-b9d2-31ac44ec48b1,50 g,740,0,0,0,0
Кофе в зернах Lebo Classic Арабика среднеобжаренный,Кофе и чай,86b291c3-fed5-477b-b002-c76da2620188,250 g,450,1.4,0.2,1.3,97.3
Кофе в зернах Italco Brazil 1кг,Кофе и чай,4f97fefa-b5d0-458a-a432-8a8a40a70f96,1 kg,2299,14.4,13.9,4.1,200.6
Кофе в капсулах VERO Colombia cofee 14шт,Кофе и чай,44c234db-be85-4c9f-a2ef-0e8e9407a16e,75 g,500,0,0,0,0
Кофе молотый Lebo Принц Лебо для турки,Кофе и чай,95bcacda-7d48-4a52-9e13-69979ca7eba3,100 g,155,0,0,0,0
Кофе Egoiste Voyage натуральный жареный в зернах,Кофе и чай,ff914b29-097f-4c55-8fff-240be9bef7d3,250 g,920,1,4.3,6.4,52
"Кофе Epsilonpresso Napoli жареный молотый в капсулах, 10х5г",Кофе и чай,626b7c5b-edb5-4820-b4fb-c00ddf2e9f0c,50 g,740,0,0,0,0
Кофе в капсулах VERO Select reserve cofee 14шт,Кофе и чай,ba8f3db8-43cb-49c6-b91a-5bbc006d5d34,75 g,500,0,0,0,0
Кофе растворимый Maccoffee Aromio с молотым,Кофе и чай,138a9e15-1d42-4708-8d98-293559789360,100 g,400,0.52,14.6,10.3,101
Кофе в капсулах VERO Roasters special release 14шт,Кофе и чай,834a49e3-e2d3-40b9-bf65-da41af6d27e6,75 g,500,0,0,0,0
Кофе растворимый Monarch Brazilian Selection 180г,Кофе и чай,e8321b83-9590-4cf3-821d-dde44d3d2301,180 g,980,6.1,15.1,0.2,565
Кофе в зернах Jacobs Barista Editions Crema,Кофе и чай,341b6e37-8fd2-42d6-969e-da8801727cea,230 g,660,2.8,13.9,14.4,912
Кофе молотый Bristot Classico жаренный 250г,Кофе и чай,446f9c42-b436-4907-bdd1-7f2e99fff00f,250 g,400,14.4,13.9,29.5,331
Кофе натуральный жареный в зернах Barista Editions Crema (Бариста Эдишнс Крема) ТМ Jacobs (Якобс),Кофе и чай,cf899652-9908-456b-be32-673a98d61aa1,800 g,1699,14.4,13.9,29.5,331
"Кофе Epsilonpresso Decaf жареный молотый в капсулах, 10х5г",Кофе и чай,5dbe6840-14ca-4f04-99f7-6db4a47b4b6d,50 g,740,0,0,0,0
Кофе в зернах Jacobs Barista Italiano,Кофе и чай,8648e17c-6863-4d61-8e21-29291fbbc2fa,800 g,2199,14.4,13.9,29.5,331
"Кофе Kimbo Intenso натуральный жареный молотый в капсулах, 10х5,5г",Кофе и чай,3ad63f13-c72d-460b-ae0d-f76aee22198e,55 g,700,7,15.3,4,296
Кофе растворимы Жокей Gold ,Кофе и чай,60e4a37f-8e0e-4414-97e5-6cde06141b43,95 g,330,0,0,0,0
"Кофе молотый Illy ""Эспрессо"" 125г",Кофе и чай,9982478a-9a30-4056-bece-91ddac152c62,125 g,860,0,0,0,0
Кофе молотый Jardin Colombia Supremo темной обжарки,Кофе и чай,7f75db52-10bf-4972-99ed-d550764487f9,250 g,620,14.4,13.9,4.1,200.6
Кофе молотый Egoiste Voyage,Кофе и чай,bfe53a64-07dc-4e5e-8413-27cc1e74dce7,250 g,920,1,4.3,6.4,52
"Кофе в капсулах Lebo Vanilla Арабика натуральный жареный молотый с ароматом ванили, 10х5.5г",Кофе и чай,0735bab7-0866-49fe-b47a-80a1708a568a,55 g,464,6,13.5,4,98.6
"Кофе Tempelmann Terra Caffe Crema натуральный жареный в зёрнах, 1кг",Кофе и чай,d78d788a-1083-4fe3-b99e-e024de7505fd,1 kg,2299,0,0,0,0
Кофе Monarch Brazilian Selection в зернах,Кофе и чай,a76dafd0-2fe9-4968-bdbd-5e3ffa7e1828,800 g,1849,14.4,13.9,2.8,218
Кофе в зернах Compagnia Dell'Arabica Brasil Santos,Кофе и чай,1a0d481d-8f68-4fa8-b26e-aa55fb490ca8,500 g,3101,14.4,13.9,4.1,200.6
Кофе растворимый сублимированный Velvet Egoiste,Кофе и чай,fdbf0993-bb81-481c-80f6-9c98fa2a6693,95 g,1199,13,14,1.5,299
Кофе в зернах Gimoka Oro Gran Festa,Кофе и чай,b8fe235b-6cd4-4190-beae-81da426dec5a,1 kg,1449,66.09,16.37,10.7,429
Кофе по-восточному молотый ТМ Жокей,Кофе и чай,89a38782-6437-44e0-a907-254c0c9400f3,450 g,743,4.7,9.7,4.3,106.3
"Кофе в капсулах COFFESSO Espresso Superiore, 20кап",Кофе и чай,89b8d0ba-594b-44e8-987b-6c206d8fe3e3,100 g,727,0,0,0,5
Кофе в зернах Poetti натуральный жареный Soul of Rome,Кофе и чай,8b8ab574-5624-4a40-8f64-1dacc94c1689,800 g,1999,2.8,13.9,14.4,218
Кофе молотый Жокей Caffe Italiano,Кофе и чай,cf380f78-43ce-4d34-a833-96283d9fe286,250 g,399,0,0,0,0.4
Кофе в зернах Jardin Americano Crema 250г,Кофе и чай,d6c8c09f-6cfc-4659-8c53-e7a303c9e1bd,250 g,359,0,0,0,0
Кофе в зернах Lebo Экстра 250г,Кофе и чай,592fdf8c-e21b-4859-b008-46d07a461178,250 g,428,0,0,0,0
Кофе Julius Meinl Caffe Crema Intenso в зёрнах,Кофе и чай,8def2449-f834-4dfc-bae6-b1975c860850,1 kg,1856,0,0,0,0
"Кофе в капсулах Absolut Drive Латте Маккиато, 16 шт.",Кофе и чай,6bad40ed-fb9f-4fc4-bfd4-a68a101fd44a,336 g,499,15.1,12.6,47.2,398
"Кофе в капсулах Coffesso Espresso Superiore молотый, 10x5г",Кофе и чай,9297adbd-645d-4193-af1f-a11ddd5d74d5,50 g,494,14.7,14.8,29.8,311
Кофе Черная Карта Mokka молотый 250г,Кофе и чай,49cdfdd2-af4f-4505-9a2e-1bbed58b86ff,250 g,370,0,0,0,0
Кофе растворимый Jardin Guatemala Atitlan сублимированный,Кофе и чай,9faec0f3-ff43-4808-99a8-aba09db9210a,75 g,316,3.6,15,7,118.7
Кофе в зернах Жокей Классический 500г,Кофе и чай,76f04b12-c503-43b9-afa0-30e4be3deea2,500 g,756,0,0,0,238.5
Кофе в зернах Jardin Espresso Di Milano,Кофе и чай,60a62f6e-82cb-4d62-9521-b10ff6d75875,1 kg,1249,14.4,13.9,29.5,331
Кофе молотый JARDIN Эфиопия Эйфория жаренный,Кофе и чай,86b07ff0-d4ea-4395-b92a-7d5f57c0bb14,250 g,747,14.4,13.9,4.1,223
Кофе растворимый Jardin Colombia Medellin,Кофе и чай,5f826f7e-d8c6-4f3d-acd0-30128eae9865,240 g,985,3,15,0,92
Кофе растворимый Жокей Фаворит,Кофе и чай,e1ea8186-21d8-4b9c-b56c-fe3e929691ad,150 g,353,0.52,14.6,10.3,101
"Кофе Bristot натуральный жареные зерна, 1000г",Кофе и чай,775d920d-a967-406b-b8ac-149e043ed985,1 kg,1749,0,0,0,0
Кофе молотый Lebo Gold Арабика для заваривания в чашке ,Кофе и чай,263f2ad8-a36c-4797-96fd-7f9b4b5df770,100 g,222,14.4,13.9,4.1,200.6
Кофе в капсулах Coffesso Ristretto blend 20шт,Кофе и чай,9a31963c-b6aa-4b0d-b938-d11c8489cfd8,112 g,509,0,0,0,5
Кофе Чёрная Карта в зернах 800г,Кофе и чай,aced3d28-f9cd-4ec4-a9b9-2d55d4208680,800 g,899,14.4,13.9,29.5,331
Кофе в зернах Egoiste Espresso,Кофе и чай,0dbddcf5-6a22-4347-b9c3-494775923357,1 kg,2541,0,0,0,92.4
Кофе в капсулах Kimbo NC Espresso Barista Arabica 10шт,Кофе и чай,4a82b841-9747-4137-9f63-03eb8bcd7b7f,54 g,700,0,0,0,0
"Кофе Epsilonpresso Ristretto жареный молотый в капсулах, 10х5г",Кофе и чай,e867f5c2-6e4b-4f40-aec2-43977eb43aef,50 g,740,0,0,0,0
Кофе растворимый Egoiste Double Espresso,Кофе и чай,2ef7b216-7ff5-404c-b9a6-1e46033b915f,100 g,519,3.6,1.5,0.3,92
Кофе растворимый Bushido Light Katana,Кофе и чай,4ab160ed-d3b1-46b8-8b3d-65201e274c10,100 g,1032,0,0,0,0
Кофе в зёрнах Ambassador Nero Espresso Roast,Кофе и чай,9f5beeaa-dbe6-480b-864f-45470cd3913c,1 kg,1079,14.4,13.9,29.5,331
Кофе растворимый  Colombia Medellin (Коламбия Меделин) сублимированный ТМ Jardin (Жардин),Кофе и чай,099c2c07-94f6-4ed0-9197-2c3a4708b648,75 g,316,15,3.6,7,118.7
"Кофе Coffesso Mokka жареный в зёрнах, 1кг",Кофе и чай,eeac1284-788d-446a-8e06-30519f2cbd13,1 kg,1899,0,0,0,5
Набор кофе в капсулах Nespresso ассорти ТМ Coffesso (Кофессо),Кофе и чай,ef29240f-d005-4dd4-9943-d5a7cb2f9abd,250 g,1949,0,0,0,0
Кофе в зернах Lebo Gold Арабика,Кофе и чай,33604feb-cacb-41d3-9c4a-1c271d5659bb,250 g,2192,6,13.5,4,98.6
Кофе Café Italiano (Кафе Итальяно) жареный в зернах ТМ Жокей,Кофе и чай,33d3c54d-c9a6-4880-b8ae-ba929f66d50e,500 g,840,3.6,15,7,218
Кофе Egoiste Captain в зернах,Кофе и чай,657f52c4-c5a6-454b-9cfd-233a429a7409,250 g,740,1,4.3,6.4,52
"Кофе Vero Ethiopia жареный молотый в капсулах, 75г",Кофе и чай,f23954c3-aa8a-4f0c-b338-f5d6b4b07d3c,75 g,500,0.93,1,3.31,25.69
Кофе растворимый Жокей Триумф №2 Ароматный и Мягкий сублимированный,Кофе и чай,f347ad9a-7ca9-49cc-88b6-b6f3e7e9a1cd,150 g,419,0.52,14.6,10.3,101
Кофе растворимый Jardin Kenya Kilimanjaro сублимированный,Кофе и чай,f4a59249-0191-4a5e-a5b2-b3a1ec10a633,150 g,616,0.52,14.6,10.3,101
"Кофе в капсулах Coffesso Decaffeinato жареный молотый, 20 капсул",Кофе и чай,9b425a4b-1ca0-4514-bdb4-0502ccef81db,100 g,539,14.7,14.8,29.8,311
Кофе зерновой Tempelmann Nomos Espresso,Кофе и чай,b4b7265e-6473-462b-b5da-cc596e0f2e5d,1 kg,2899,14.4,13.4,4.1,300
Кофе в зернах Compagnia Dell'Arabica Puro Arabica Kenya Aa Washed,Кофе и чай,4736f3f5-b6e6-4342-a640-29d9cd63ddcb,500 g,3101,14.4,13.9,4.1,200.6
Кофе в зёрнах Ambassador Platinum,Кофе и чай,5e53047d-17c1-4276-8174-febc27483a32,1 kg,1359,0,0,0,0
"Кофе зерновой Gimoka Арома Классико Блэк 1000г, Италия",Кофе и чай,0250170d-315b-4281-b5be-c8003981418a,1 kg,1649,14.4,13.9,29.5,331
Кофе растворимый Carte Noire Original сублимированный,Кофе и чай,fe2b7c6b-7d43-45ab-af08-2545a173e5fc,150 g,1149,0.52,14.6,10.3,101
Кофе растворимый Московская кофейня на паяхъ Арабика натуральный сублимированный 75г,Кофе и чай,5704f8a0-b0db-4d34-b982-514d69a5e22f,75 g,644,0,0.3,0.8,4.5
Кофе в зернах Ambassador Gold Label жареный,Кофе и чай,ff66e409-701c-4fa5-8218-8870e9eea72e,1 kg,1905,14.4,13.9,29.5,331
Кофе молотый Чёрная карта для турки,Кофе и чай,7a4f181c-a225-4da8-a408-f787c73893dc,250 g,324,14.4,13.9,4.1,200.6
Цикорий растворимый Большая чашка Классический,Кофе и чай,baabc2d4-4981-4f6e-9953-3053824f07d9,85 g,110,0.5,4,57,270
"Цикорий натуральный растворимый сублимированный Зелёная Линия, 85г",Кофе и чай,7f174a82-f437-46f9-8f95-146ff2725237,85 g,320,0.2,4.1,68,340.1
Цикорий Elza Natural Chicory,Кофе и чай,bea99872-06da-48f4-b118-aa686eb0cd52,100 g,410,0.1,3.8,56,305
Цикорий сублимированный растворимый нежный ТМ Московская кофейня на паяхъ,Кофе и чай,10f98629-a1df-4e60-a227-c65105747fe6,95 g,520,0.1,12.6,45.8,304.2
Цикорий растворимый с экстрактом черники ТМ Большая чашка,Кофе и чай,824c589c-f5e2-43a2-bb34-5a2b7d77ec4d,85 g,120,0.5,4,57,270
Цикорий растворимый ПРОСТО натуральный 100г,Кофе и чай,598b6265-e2bb-4c7f-bd21-2e297bf0e0fb,100 g,70,0.2,4,82,280
Цикорий Здоровье гранулированный,Кофе и чай,8d5f006a-6ae0-4533-b63c-da3f8df2a5e7,90 g,222,0.2,4,50,280
Чай черный Greenfield Golden Ceylon 25 пакетиков,Кофе и чай,fc75715e-abf1-476e-8f73-03e6943b7a09,50 g,155,0,0.5,0.5,1
"Чай зеленый Greenfield Green Melissa в пакетиках, 25 шт.",Кофе и чай,84306116-0b5b-4921-9017-3a4ea463e9ba,50 g,150,4,15,2,97
"Чай черный AHMAD TEA Tea Earl Grey с ароматом бергамота байховый, 25пак",Кофе и чай,9a509b82-fb2e-4b88-b070-493965b83bd7,50 g,170,0,0,0,0
Чай из лепестков суданской розы Принцесса Ява Каркадэ,Кофе и чай,6c2afd32-f49f-4508-8b61-a4fba5fb12fb,80 g,110,0.1,1.9,12.3,49
Чай пакетированный Tess Forest Dream Чёрный 20шт,Кофе и чай,df24c7f3-2c8b-46b5-a920-d802785b11fe,36 g,145,0,0,0,0
Чай чёрный Greenfield Earl Grey Fantasy 25 шт,Кофе и чай,e22c162a-2e88-406c-bc8a-c3b5774379f3,50 g,155,5.1,20,4,140.9
Чай черный Greenfield Golden Ceylon пакетированный 100х2г,Кофе и чай,1308fad1-45a0-4e37-a58f-308e8c618b27,200 g,530,0,0,0,0
Чай черный Greenfield Currant & Mint в пакетиках,Кофе и чай,8ed51154-cf19-4740-b326-036509921ede,45 g,155,5.1,20,4,140.9
"Чай черный Ahmad Tea Strawberry Cream клубника со сливками, 25 шт",Кофе и чай,8730fb5f-30f5-40fa-a87a-a320a2148431,38 g,170,0,0,0,0
"Чай черный Ahmad Классический, 25 пакетиков",Кофе и чай,50899d8a-dc58-449c-a6e1-b06ec3211b57,50 g,105,0,0,0,0
"Чай черный Richard Lord Grey с ароматом бергамота и лимона в пакетиках, 25 шт.",Кофе и чай,fb5dfc22-6a32-4fdc-aa97-a57a29b591c8,50 g,150,5.1,20,4,140.9
Чай черный Tess Banana split в пирамидках,Кофе и чай,18bbcec7-8297-4623-860f-7dd1225fbe70,36 g,145,5.1,20,4,140.9
"Чай зеленый Tess Пина Колада, 20 пирамидок",Кофе и чай,94f8423b-191b-40d4-9781-bd80814a49d0,36 g,145,0,0,0,0
"Чай черный Christmas Mystery (Кристал Мистери) в пакетиках 25*1,5г ТМ Greenfield (Гринфилд)",Кофе и чай,bf3b42ad-61d6-4103-9cde-95d2bbefa831,45 g,155,0,0,0,1
"Чай черный Ahmad Blackcurrant burst со вкусом и ароматом смородины в пакетиках, 25х1.5г",Кофе и чай,427f77ee-2e02-4235-87c1-b0e80c4899a3,50 g,170,5.1,20,4,140.9
Чай черный Richard Royal Ceylon 100 пакетиков,Кофе и чай,3556480c-947d-4ea7-aa04-a452755a6ac9,200 g,480,0,0,0,4
Чай зеленый Greenfield Mellow Peach в пакетиках 25 шт,Кофе и чай,5c41dc5c-7cc1-44da-9647-5610f6810704,45 g,150,0,0,0,0
"Чай зеленый Curtis Fresh Mojito в пирамидках, 20 шт.",Кофе и чай,611d3308-a38f-448f-812f-98faaf75861a,36 g,150,0,0,0,0.1
"Чай черный AHMAD TEA Персик, маракуйя, 25пак",Кофе и чай,792488ef-52d7-4a77-b4aa-29bb9f6271c2,37 g,170,0,0,0,0
"Чай чёрный Curtis Blue Berries Blues в пирамидках, 20 шт.",Кофе и чай,e13c3d51-578c-434c-9cbf-44e197d1ebc8,36 g,150,0,0,0,4
"Чай черный Greenfield Earl Grey Fantasy с ароматом бергамота в пакетиках, 100 шт.",Кофе и чай,0607aa3b-839d-4c50-8c10-37fb36219841,200 g,530,0,0.4,0.1,0
"Напиток чайный Принцесса Ява красный, каркадэ в пакетиках",Кофе и чай,8299b684-71fe-4e5a-897b-ac18e6e38b01,37 g,72,0.1,1.9,12.3,49
Чай чёрный Азерчай Букет байховый,Кофе и чай,05438c8f-3ed5-47d1-b679-683fdfbba252,100 g,210,5.1,20,4,140.9
Чай черный Greenfield Earl Grey Fantasy,Кофе и чай,67925b46-4177-49f5-abf9-686658060e36,100 g,200,0,0,0,0
"Чай черный Tess Pleasure шиповник-яблоко, 100 шт.",Кофе и чай,4f390d29-cdba-4d33-966d-1a6ece5eab5e,150 g,360,5.1,20,4,140.9
"Чай черный Ahmad Tea Mango Magic, 25 пакетиков",Кофе и чай,af4df20d-a730-48a0-bf60-a832c080130b,50 g,170,5.1,20,6.9,155
"Чай черный Curtis Sunny Lemon, 20 пирамидок",Кофе и чай,baeffc9b-bc62-4315-94bd-96327f798615,34 g,150,0,0,0,4
Напиток чайный Greenfield Cherry Blossom 25*2г,Кофе и чай,66641269-9285-48f2-b031-a9840103ddc7,50 g,150,0,0,0,0
Чай зеленый Curtis Hugo Cocktail 20 пирамидок,Кофе и чай,bc4c8b98-92ea-44c3-b53d-c9d510d97a85,36 g,150,0,0,0,4
Чай Greenfield Golden Ceylon Черный Листовой,Кофе и чай,5fd85d88-06ae-486b-8972-c60828d19ba1,100 g,200,0,0.5,0.5,1
"Чай черный Greenfield Kenyan Sunrise в пакетиках, 25 шт.",Кофе и чай,aa292ce1-44fd-41ee-97b6-ce8f6ae7bf87,50 g,155,0,0,0,0
Чайный напиток Greenfield Berry Sunset 25х2г,Кофе и чай,3d6bfacc-f57c-4f00-92d3-0968bdcb7198,50 g,150,0,0,0,0
"Чай зеленый Greenfield Flying Dragon в пакетиках, 25 шт",Кофе и чай,8a87a7a4-e046-43eb-858d-2680abba6e08,50 g,150,0,0,0,0
"Чай травяной Greenfield Summer Bouquet в пакетиках, 25х2г",Кофе и чай,5ba45375-1545-4bd5-9f23-9b4f90557af9,50 g,150,0,0,0,0
"Чай зеленый Greenfield Green Melissa в пакетиках, 100 шт.",Кофе и чай,4c967118-eba8-4cfb-9b4d-d74629cc3d6c,150 g,340,0,0,0,0
Чай пакетированный Greenfield Jasmine Dream зелёный 25шт,Кофе и чай,1e667fed-482a-43a3-8e7f-5e7680764073,50 g,150,0,0,0,0
Чай черный Принцесса Нури 100 пакетиков,Кофе и чай,824dd719-f801-47c8-9ac6-c655092548ca,200 g,210,5.1,20,4,140.9
"Чай зелёный Curtis Relax Лаванда-ромашка-мелисса, 15×",Кофе и чай,9f6bfb29-c7f3-41bf-a568-22a00ae6247b,26 g,180,0,0,0,5
"Чай зелёный Curtis Delicate с манго в пирамидках, 20 шт.",Кофе и чай,18a271db-3ecc-4533-8129-6b78dcbec1c7,36 g,150,0,0,0,4
Чай черный Лисма насыщенный в пакетиках,Кофе и чай,abbf78ed-400c-4839-8f6f-6f340f49c2e1,45 g,48,5.1,20,4,140.9
Чайный напиток травяной Greenfield Camomile Meadow в пакетиках,Кофе и чай,806e4f62-84f2-40b4-8fed-2191439f6761,38 g,165,0,0,0,0
Напиток чайный Curtis Summer Berries фруктовый в пирамидках. 20 шт,Кофе и чай,54d9cd81-f1fc-489d-85ac-5f8bb4550a25,34 g,155,0,0,0,1
"Чай зелёный Tess Lime, 25 пакетиков",Кофе и чай,17eae6bb-9adb-47c4-86af-dc5f07db9e38,38 g,140,4,15,2,97
"Чай черный Teatone Thyme Black Tea с чабрецом, 15 стиков",Кофе и чай,ad4feadb-cfef-4714-83b2-7c453a19c66f,27 g,170,5,22,6.8,153
